ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,MAX_CONSECUTIVE_LOSE,SCORE
50,800,10,1,1,10,1,34512.5,13.186813186813188,3727.777777777778,-420.6223628691983,273,8.862528735632184,32,0.11447881250518285
100,400,75,1,1,10,1,34487.5,35.2112676056338,2550.0,-1235.9239130434785,355,2.0632338067807043,11,0.11439588688946016
50,100,175,2,2,10,1,34425.0,66.90647482014388,1613.3064516129032,-2513.3152173913045,139,0.641903745479023,3,0.11418857285015341
50,100,175,1,2,10,1,34425.0,66.90647482014388,1613.3064516129032,-2513.3152173913045,139,0.641903745479023,3,0.11418857285015341
50,3200,10,1,1,10,1,34262.5,13.186813186813188,3720.8333333333335,-420.6223628691983,273,8.84601880877743,32,0.11364955634795589
50,1600,10,1,1,10,1,34262.5,13.186813186813188,3720.8333333333335,-420.6223628691983,273,8.84601880877743,32,0.11364955634795589
50,6400,10,1,1,10,1,34262.5,13.186813186813188,3720.8333333333335,-420.6223628691983,273,8.84601880877743,32,0.11364955634795589
50,12800,10,1,1,10,1,34262.5,13.186813186813188,3720.8333333333335,-420.6223628691983,273,8.84601880877743,32,0.11364955634795589
100,1600,175,2,2,10,1,34250.0,31.61290322580645,5978.316326530612,-2440.448113207547,155,2.449679751098313,9,0.11360809354009453
50,75,175,2,2,10,1,34000.0,71.94244604316546,1323.5,-2521.794871794872,139,0.5248246059989833,2,0.11277883738286756
50,75,175,1,2,10,1,34000.0,71.94244604316546,1323.5,-2521.794871794872,139,0.5248246059989833,2,0.11277883738286756
50,1600,200,2,2,10,1,33700.0,33.093525179856115,6402.989130434783,-2804.7043010752686,139,2.282946237141649,11,0.11178372999419521
50,800,200,1,2,10,1,33525.0,49.64028776978417,3326.449275362319,-2800.0,139,1.1880175983436854,7,0.11120325068413633
50,3200,200,2,2,10,1,33500.0,33.093525179856115,6398.641304347826,-2804.7043010752686,139,2.2813960465973944,11,0.11112032506841363
50,12800,200,2,2,10,1,33500.0,33.093525179856115,6398.641304347826,-2804.7043010752686,139,2.2813960465973944,11,0.11112032506841363
50,6400,200,2,2,10,1,33500.0,33.093525179856115,6398.641304347826,-2804.7043010752686,139,2.2813960465973944,11,0.11112032506841363
75,400,25,1,2,10,1,33362.5,21.333333333333336,3177.34375,-578.9194915254237,150,5.488403476669716,14,0.1106642341819388
75,1600,50,1,2,10,1,33200.0,26.0,3224.358974358974,-833.7837837837837,150,3.867140423056144,10,0.11012521767974127
75,12800,50,1,2,10,1,33200.0,26.0,3224.358974358974,-833.7837837837837,150,3.867140423056144,10,0.11012521767974127
75,3200,50,1,2,10,1,33200.0,26.0,3224.358974358974,-833.7837837837837,150,3.867140423056144,10,0.11012521767974127
75,6400,50,1,2,10,1,33200.0,26.0,3224.358974358974,-833.7837837837837,150,3.867140423056144,10,0.11012521767974127
100,200,50,1,1,10,1,33137.5,30.704225352112672,2426.605504587156,-940.4979674796748,355,2.5801283878262047,11,0.10991790364043454
10,75,150,2,2,10,1,33037.5,70.22900763358778,1292.5271739130435,-2201.923076923077,131,0.5869992405543952,2,0.10958620117754374
10,75,150,1,2,10,1,33037.5,70.22900763358778,1292.5271739130435,-2201.923076923077,131,0.5869992405543952,2,0.10958620117754374
100,1600,75,1,1,10,1,32987.5,35.2112676056338,2538.0,-1235.9239130434785,355,2.0535244712193834,11,0.10942034994609835
100,6400,75,1,1,10,1,32987.5,35.2112676056338,2538.0,-1235.9239130434785,355,2.0535244712193834,11,0.10942034994609835
100,12800,75,1,1,10,1,32987.5,35.2112676056338,2538.0,-1235.9239130434785,355,2.0535244712193834,11,0.10942034994609835
100,3200,75,1,1,10,1,32987.5,35.2112676056338,2538.0,-1235.9239130434785,355,2.0535244712193834,11,0.10942034994609835
75,50,200,2,2,10,1,32600.0,79.33333333333333,986.8697478991596,-2736.6935483870966,150,0.3606065971401084,2,0.10813500290239655
75,50,200,1,2,10,1,32600.0,79.33333333333333,986.8697478991596,-2736.6935483870966,150,0.3606065971401084,2,0.10813500290239655
25,1600,125,2,2,10,1,32550.0,23.35766423357664,6981.640625,-1817.7380952380952,137,3.840839691531862,13,0.10796915167095116
100,10,200,2,1,10,1,32450.0,88.45070422535211,461.265923566879,-2741.1585365853657,355,0.1682740773328176,2,0.10763744920806037
100,10,200,1,1,10,1,32450.0,88.45070422535211,461.265923566879,-2741.1585365853657,355,0.1682740773328176,2,0.10763744920806037
10,75,200,1,2,10,1,32450.0,74.80916030534351,1306.25,-2895.833333333333,131,0.4510791366906475,2,0.10763744920806037
10,75,200,2,2,10,1,32450.0,74.80916030534351,1306.25,-2895.833333333333,131,0.4510791366906475,2,0.10763744920806037
100,12800,175,2,2,10,1,32375.0,31.61290322580645,5940.051020408163,-2440.448113207547,155,2.4340001281981745,9,0.10738867236089228
100,6400,175,2,2,10,1,32375.0,31.61290322580645,5940.051020408163,-2440.448113207547,155,2.4340001281981745,9,0.10738867236089228
100,3200,175,2,2,10,1,32375.0,31.61290322580645,5940.051020408163,-2440.448113207547,155,2.4340001281981745,9,0.10738867236089228
10,800,200,2,2,10,1,31837.5,32.06106870229007,6750.892857142857,-2828.089887640449,131,2.3870856745558773,10,0.1056057716228543
10,100,200,2,2,10,1,31800.0,68.70229007633588,1651.9444444444443,-2850.609756097561,131,0.5795056446821153,3,0.10548138319927025
10,100,200,1,2,10,1,31800.0,68.70229007633588,1651.9444444444443,-2850.609756097561,131,0.5795056446821153,3,0.10548138319927025
10,800,200,1,2,10,1,31737.5,45.038167938931295,4007.203389830509,-2842.8819444444443,131,1.4095567343770217,7,0.10527406915996351
75,800,50,2,2,10,1,31562.5,15.333333333333332,6291.847826086957,-890.9448818897638,150,7.061994466752483,14,0.10469358984990464
25,6400,125,2,2,10,1,31450.0,23.35766423357664,6947.265625,-1817.7380952380952,137,3.821928826380248,13,0.1043204245791525
50,800,25,1,1,10,1,31450.0,17.216117216117215,3491.755319148936,-587.0022123893805,273,5.9484534222380825,22,0.1043204245791525
25,3200,125,2,2,10,1,31450.0,23.35766423357664,6947.265625,-1817.7380952380952,137,3.821928826380248,13,0.1043204245791525
25,12800,125,2,2,10,1,31450.0,23.35766423357664,6947.265625,-1817.7380952380952,137,3.821928826380248,13,0.1043204245791525
100,50,200,2,2,10,1,31237.5,78.70967741935485,996.4139344262296,-2737.121212121212,155,0.3640371971886584,2,0.10361555684550958
100,50,200,1,2,10,1,31237.5,78.70967741935485,996.4139344262296,-2737.121212121212,155,0.3640371971886584,2,0.10361555684550958
25,800,10,2,1,10,1,31100.0,7.723577235772358,6659.868421052632,-420.4295154185022,246,15.840630062385827,35,0.10315946595903475
10,800,150,1,2,10,1,31075.0,38.93129770992366,4063.235294117647,-2201.875,131,1.8453523901754851,10,0.10307654034331205
100,200,75,2,1,10,1,31037.5,31.26760563380282,2991.328828828829,-1233.6065573770493,355,2.42486456556224,15,0.10295215191972801
50,50,125,1,2,10,1,30987.5,72.66187050359713,972.6485148514852,-1769.7368421052631,139,0.5496006477971217,2,0.10278630068828261
50,50,125,2,2,10,1,30987.5,72.66187050359713,972.6485148514852,-1769.7368421052631,139,0.5496006477971217,2,0.10278630068828261
50,800,25,2,1,10,1,30912.5,10.622710622710622,6174.137931034483,-607.1209016393443,273,10.169536107821544,25,0.10253752384111452
25,6400,10,2,1,10,1,30850.0,7.723577235772358,6646.710526315789,-420.4295154185022,246,15.809333746941023,35,0.10233020980180778
100,800,75,1,2,10,1,30850.0,33.5483870967742,2915.625,-1172.4514563106795,155,2.486776731187248,10,0.10233020980180778
25,3200,10,2,1,10,1,30850.0,7.723577235772358,6646.710526315789,-420.4295154185022,246,15.809333746941023,35,0.10233020980180778
25,1600,10,2,1,10,1,30850.0,7.723577235772358,6646.710526315789,-420.4295154185022,246,15.809333746941023,35,0.10233020980180778
25,12800,10,2,1,10,1,30850.0,7.723577235772358,6646.710526315789,-420.4295154185022,246,15.809333746941023,35,0.10233020980180778
100,75,175,2,5,10,1,30600.0,77.77777777777779,1412.797619047619,-2394.7916666666665,54,0.5899459392282359,3,0.10150095364458081
100,75,175,1,5,10,1,30600.0,77.77777777777779,1412.797619047619,-2394.7916666666665,54,0.5899459392282359,3,0.10150095364458081
25,400,10,2,2,10,1,30437.5,10.218978102189782,5550.0,-384.2479674796748,137,14.44379793705369,24,0.10096193714238329
25,6400,50,2,2,10,1,30337.5,14.5985401459854,6613.125,-871.1538461538462,137,7.591225165562913,15,0.10063023467949249
25,12800,50,2,2,10,1,30337.5,14.5985401459854,6613.125,-871.1538461538462,137,7.591225165562913,15,0.10063023467949249
25,1600,50,2,2,10,1,30337.5,14.5985401459854,6613.125,-871.1538461538462,137,7.591225165562913,15,0.10063023467949249
25,3200,50,2,2,10,1,30337.5,14.5985401459854,6613.125,-871.1538461538462,137,7.591225165562913,15,0.10063023467949249
25,12800,25,2,2,10,1,30162.5,10.948905109489052,6626.666666666667,-567.5204918032787,137,11.6765240416441,24,0.10004975536943361
25,6400,25,2,2,10,1,30162.5,10.948905109489052,6626.666666666667,-567.5204918032787,137,11.6765240416441,24,0.10004975536943361
25,3200,25,2,2,10,1,30162.5,10.948905109489052,6626.666666666667,-567.5204918032787,137,11.6765240416441,24,0.10004975536943361
25,1600,25,2,2,10,1,30162.5,10.948905109489052,6626.666666666667,-567.5204918032787,137,11.6765240416441,24,0.10004975536943361
25,800,25,1,2,10,1,30150.0,15.328467153284672,4583.333333333333,-569.8275862068965,137,8.043368633383762,24,0.10000829256157227
25,6400,150,1,2,10,1,29950.0,40.14598540145985,3794.090909090909,-2179.5731707317077,137,1.7407495008837854,11,0.09934488763579069
25,12800,150,1,2,10,1,29950.0,40.14598540145985,3794.090909090909,-2179.5731707317077,137,1.7407495008837854,11,0.09934488763579069
25,1600,150,1,2,10,1,29950.0,40.14598540145985,3794.090909090909,-2179.5731707317077,137,1.7407495008837854,11,0.09934488763579069
25,3200,150,1,2,10,1,29950.0,40.14598540145985,3794.090909090909,-2179.5731707317077,137,1.7407495008837854,11,0.09934488763579069
10,75,175,2,2,10,1,29875.0,72.51908396946564,1300.3947368421052,-2601.7361111111118,131,0.4998180758181319,2,0.0990961107886226
10,75,175,1,2,10,1,29875.0,72.51908396946564,1300.3947368421052,-2601.7361111111118,131,0.4998180758181319,2,0.0990961107886226
50,800,10,2,1,10,1,29862.5,8.058608058608058,6389.772727272727,-441.08565737051794,273,14.48646679052008,35,0.09905464798076126
100,12800,25,1,1,10,1,29687.5,20.56338028169014,2860.27397260274,-635.1507092198582,355,4.503299659565762,19,0.09847416867070238
100,1600,25,1,1,10,1,29687.5,20.56338028169014,2860.27397260274,-635.1507092198582,355,4.503299659565762,19,0.09847416867070238
100,3200,25,1,1,10,1,29687.5,20.56338028169014,2860.27397260274,-635.1507092198582,355,4.503299659565762,19,0.09847416867070238
100,6400,25,1,1,10,1,29687.5,20.56338028169014,2860.27397260274,-635.1507092198582,355,4.503299659565762,19,0.09847416867070238
100,10,175,1,1,10,1,29675.0,87.04225352112675,457.9692556634304,-2431.25,355,0.1883678172394572,2,0.09843270586284103
100,10,175,2,1,10,1,29675.0,87.04225352112675,457.9692556634304,-2431.25,355,0.1883678172394572,2,0.09843270586284103
50,6400,10,2,1,10,1,29612.5,8.058608058608058,6378.409090909091,-441.08565737051794,273,14.460703911646668,35,0.09822539182353429
50,3200,10,2,1,10,1,29612.5,8.058608058608058,6378.409090909091,-441.08565737051794,273,14.460703911646668,35,0.09822539182353429
50,1600,10,2,1,10,1,29612.5,8.058608058608058,6378.409090909091,-441.08565737051794,273,14.460703911646668,35,0.09822539182353429
50,12800,10,2,1,10,1,29612.5,8.058608058608058,6378.409090909091,-441.08565737051794,273,14.460703911646668,35,0.09822539182353429
100,100,50,1,1,10,1,29600.0,39.15492957746479,1650.5395683453237,-925.1157407407408,355,1.7841438596901784,11,0.09818392901567294
10,100,175,1,2,10,1,29600.0,66.41221374045801,1628.8793103448277,-2548.0113636363635,131,0.6392747432728056,3,0.09818392901567294
10,100,175,2,2,10,1,29600.0,66.41221374045801,1628.8793103448277,-2548.0113636363635,131,0.6392747432728056,3,0.09818392901567294
100,100,50,2,1,10,1,29600.0,39.15492957746479,1650.5395683453237,-925.1157407407408,355,1.7841438596901784,11,0.09818392901567294
75,800,75,1,1,10,1,29575.0,31.290322580645164,2975.90206185567,-1216.3732394366198,310,2.4465369389694898,10,0.09810100339995025
100,800,25,1,2,10,1,29537.5,18.70967741935484,3638.362068965517,-602.9761904761905,155,6.034006195322871,23,0.0979766149763662
50,25,200,1,2,10,1,29525.0,87.05035971223022,644.4214876033058,-2691.6666666666665,139,0.239413555765934,2,0.09793515216850485
50,25,200,2,2,10,1,29525.0,87.05035971223022,644.4214876033058,-2691.6666666666665,139,0.239413555765934,2,0.09793515216850485
100,75,200,1,5,10,1,29412.5,79.62962962962963,1402.6162790697674,-2809.090909090909,54,0.4993132385038007,3,0.09756198689775272
100,75,200,2,5,10,1,29412.5,79.62962962962963,1402.6162790697674,-2809.090909090909,54,0.4993132385038007,3,0.09756198689775272
25,800,50,1,2,10,1,29250.0,21.897810218978105,4027.5,-855.8411214953271,137,4.705896805896806,13,0.09702297039555519
100,800,200,1,2,10,1,29087.5,50.967741935483865,2965.3481012658226,-2699.6710526315787,155,1.0984108965332158,6,0.09648395389335766
10,1600,125,2,2,10,1,29050.0,22.900763358778622,7051.666666666667,-1806.930693069307,131,3.9025662100456624,20,0.09635956546977362
100,50,175,2,5,10,1,29012.5,85.18518518518519,1062.5,-2482.8125,54,0.4279421019509125,2,0.09623517704618957
100,50,175,1,5,10,1,29012.5,85.18518518518519,1062.5,-2482.8125,54,0.4279421019509125,2,0.09623517704618957
100,75,150,1,5,10,1,29000.0,74.07407407407408,1435.0,-2028.571428571429,54,0.7073943661971831,5,0.09619371423832822
100,75,150,2,5,10,1,29000.0,74.07407407407408,1435.0,-2028.571428571429,54,0.7073943661971831,5,0.09619371423832822
75,200,25,1,2,10,1,28962.5,22.0,2941.6666666666665,-582.1581196581196,150,5.053037254542118,14,0.09606932581474417
100,3200,175,1,2,10,1,28937.5,49.67741935483871,2763.311688311688,-2356.891025641026,155,1.1724393101968404,6,0.09598640019902148
100,12800,175,1,2,10,1,28937.5,49.67741935483871,2763.311688311688,-2356.891025641026,155,1.1724393101968404,6,0.09598640019902148
100,1600,175,1,2,10,1,28937.5,49.67741935483871,2763.311688311688,-2356.891025641026,155,1.1724393101968404,6,0.09598640019902148
100,6400,175,1,2,10,1,28937.5,49.67741935483871,2763.311688311688,-2356.891025641026,155,1.1724393101968404,6,0.09598640019902148
50,50,100,2,2,10,1,28850.0,68.34532374100719,983.9473684210526,-1468.75,139,0.6699216125419932,2,0.09569616054399203
50,50,100,1,2,10,1,28850.0,68.34532374100719,983.9473684210526,-1468.75,139,0.6699216125419932,2,0.09569616054399203
25,800,10,1,1,10,1,28662.5,11.788617886178862,4147.844827586207,-422.2350230414747,246,9.82354518511549,35,0.09507421842607182
25,800,125,1,2,10,1,28637.5,35.03649635036496,3954.1666666666665,-1810.814606741573,137,2.183639701129812,13,0.09499129281034911
50,1600,200,1,2,10,1,28412.5,49.64028776978417,3252.355072463768,-2800.0,139,1.1615553830227745,7,0.09424496226884485
25,6400,10,1,1,10,1,28412.5,11.788617886178862,4139.224137931034,-422.2350230414747,246,9.80312838123912,35,0.09424496226884485
100,50,175,1,2,10,1,28412.5,76.12903225806451,999.0466101694916,-2418.243243243244,155,0.4131290816012426,3,0.09424496226884485
50,6400,200,1,2,10,1,28412.5,49.64028776978417,3252.355072463768,-2800.0,139,1.1615553830227745,7,0.09424496226884485
50,3200,200,1,2,10,1,28412.5,49.64028776978417,3252.355072463768,-2800.0,139,1.1615553830227745,7,0.09424496226884485
100,50,175,2,2,10,1,28412.5,76.12903225806451,999.0466101694916,-2418.243243243244,155,0.4131290816012426,3,0.09424496226884485
50,12800,200,1,2,10,1,28412.5,49.64028776978417,3252.355072463768,-2800.0,139,1.1615553830227745,7,0.09424496226884485
25,3200,10,1,1,10,1,28412.5,11.788617886178862,4139.224137931034,-422.2350230414747,246,9.80312838123912,35,0.09424496226884485
25,12800,10,1,1,10,1,28412.5,11.788617886178862,4139.224137931034,-422.2350230414747,246,9.80312838123912,35,0.09424496226884485
25,1600,10,1,1,10,1,28412.5,11.788617886178862,4139.224137931034,-422.2350230414747,246,9.80312838123912,35,0.09424496226884485
75,200,25,2,2,10,1,28350.0,21.333333333333336,3036.328125,-583.1567796610169,150,5.206709809264305,14,0.0940376482295381
100,75,50,2,1,10,1,28237.5,43.94366197183099,1332.371794871795,-902.575376884422,355,1.476188946646181,9,0.09366448295878597
100,75,50,1,1,10,1,28237.5,43.94366197183099,1332.371794871795,-902.575376884422,355,1.476188946646181,9,0.09366448295878597
75,50,150,2,2,10,1,28225.0,74.0,990.8783783783784,-2096.474358974359,150,0.4726403517108302,2,0.09362302015092462
75,50,150,1,2,10,1,28225.0,74.0,990.8783783783784,-2096.474358974359,150,0.4726403517108302,2,0.09362302015092462
100,800,50,1,2,10,1,27950.0,26.451612903225808,3150.609756097561,-887.938596491228,155,3.54822931286858,17,0.09271083837797496
10,6400,125,2,2,10,1,27950.0,22.900763358778622,7015.0,-1806.930693069307,131,3.88227397260274,20,0.09271083837797496
10,3200,125,2,2,10,1,27950.0,22.900763358778622,7015.0,-1806.930693069307,131,3.88227397260274,20,0.09271083837797496
10,12800,125,2,2,10,1,27950.0,22.900763358778622,7015.0,-1806.930693069307,131,3.88227397260274,20,0.09271083837797496
25,100,100,2,5,10,1,27900.0,62.96296296296296,1696.3235294117646,-1488.75,54,1.1394280634168024,3,0.09254498714652956
25,100,100,1,5,10,1,27900.0,62.96296296296296,1696.3235294117646,-1488.75,54,1.1394280634168024,3,0.09254498714652956
25,50,125,2,2,10,1,27775.0,71.53284671532847,988.1377551020408,-1770.8333333333333,137,0.5580072028811525,4,0.09213035906791608
25,50,125,1,2,10,1,27775.0,71.53284671532847,988.1377551020408,-1770.8333333333333,137,0.5580072028811525,4,0.09213035906791608
75,800,150,2,5,10,1,27737.5,31.48148148148148,6297.058823529412,-2143.5810810810813,54,2.937635006721365,6,0.09200597064433204
25,400,10,1,2,10,1,27637.5,13.86861313868613,3845.3947368421054,-384.957627118644,137,9.989137676331724,24,0.09167426818144125
25,75,125,2,2,10,1,27625.0,64.23357664233576,1315.1988636363635,-1798.2142857142858,137,0.7313916222804009,4,0.0916328053735799
25,75,125,1,2,10,1,27625.0,64.23357664233576,1315.1988636363635,-1798.2142857142858,137,0.7313916222804009,4,0.0916328053735799
100,6400,175,2,1,10,1,27562.5,31.83098591549296,5503.650442477876,-2455.99173553719,355,2.240907557970297,17,0.09142549133427316
100,3200,175,2,1,10,1,27562.5,31.83098591549296,5503.650442477876,-2455.99173553719,355,2.240907557970297,17,0.09142549133427316
100,12800,175,2,1,10,1,27562.5,31.83098591549296,5503.650442477876,-2455.99173553719,355,2.240907557970297,17,0.09142549133427316
25,100,200,1,5,10,1,27550.0,74.07407407407408,1766.25,-3078.5714285714284,54,0.573723897911833,2,0.09138402852641181
25,100,200,2,5,10,1,27550.0,74.07407407407408,1766.25,-3078.5714285714284,54,0.573723897911833,2,0.09138402852641181
75,200,200,2,2,10,1,27475.0,52.66666666666666,2902.3734177215188,-2842.4295774647885,150,1.021088944729528,7,0.09113525167924372
50,800,200,2,2,10,1,27437.5,33.093525179856115,6266.847826086957,-2804.7043010752686,139,2.234405895724683,11,0.09101086325565967
10,400,125,2,2,10,1,27400.0,28.24427480916031,5354.391891891892,-1816.090425531915,131,2.94830687757392,16,0.09088647483207563
100,50,200,2,5,10,1,27262.5,85.18518518518519,1062.5,-2701.5625,54,0.3932909196067091,2,0.0904303839456008
100,50,200,1,5,10,1,27262.5,85.18518518518519,1062.5,-2701.5625,54,0.3932909196067091,2,0.0904303839456008
50,75,125,1,2,10,1,27225.0,64.02877697841727,1318.1179775280898,-1801.75,139,0.7315765103527625,2,0.09030599552201675
