ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,SCORE
50,1600,150,1,1,100,1,157900.0,46.41350210970464,4019.659090909091,-2238.287401574803,237,1.795863698326211,0.5237581889045526
50,6400,50,1,2,100,1,157825.0,30.8411214953271,7151.893939393939,-1056.587837837838,107,6.768858852312089,0.5235094120573845
75,6400,175,1,2,100,1,157750.0,56.75675675675676,4538.888888888889,-2670.833333333333,111,1.6994279771190846,0.5232606352102165
100,3200,50,2,1,100,1,157487.5,17.763157894736842,7252.546296296296,-936.6,304,7.743483126517506,0.5223899162451281
50,1600,125,1,1,100,1,157100.0,42.67782426778243,4146.323529411765,-1940.3284671532847,239,2.136918361814772,0.5211045692014263
75,1600,50,1,1,100,1,156462.5,26.119402985074625,4902.321428571428,-942.929292929293,268,5.199033973525135,0.5189899660004975
25,3200,150,1,1,100,1,155650.0,46.78899082568808,4089.950980392157,-2254.5258620689656,218,1.8141069256303997,0.5162948834895099
50,6400,150,1,2,100,1,155587.5,49.523809523809526,5381.25,-2344.103773584906,105,2.295653486266224,0.5160875694502032
75,6400,100,1,2,100,1,155075.0,44.24778761061947,5191.75,-1658.928571428571,113,3.129580193756728,0.5143875943278878
50,12800,25,1,2,100,1,154737.5,19.626168224299064,10039.880952380952,-652.3255813953489,107,15.3909048467872,0.5132680985156315
50,6400,100,1,2,100,1,154450.0,40.18691588785047,6039.53488372093,-1644.53125,107,3.6724962713362426,0.5123144539348204
100,6400,200,1,2,100,1,154300.0,62.5,3831.0,-2956.1111111111118,120,1.295959406126668,0.5118169002404843
75,3200,50,2,1,100,1,153850.0,16.479400749063668,8244.318181818182,-936.7713004484305,267,8.800780060054834,0.5103242391574757
75,3200,10,1,2,100,1,153800.0,20.0,8706.521739130434,-504.89130434782606,115,17.244348762109794,0.5101583879260303
50,6400,125,1,2,100,1,153387.5,44.85981308411215,5673.697916666667,-2016.1016949152545,107,2.8141923252066694,0.5087901152666059
50,12800,10,1,2,100,1,153362.5,14.95327102803738,12461.71875,-505.7692307692308,107,24.639139733840302,0.5087071896508831
50,1600,200,2,1,100,1,153225.0,38.655462184873954,6215.489130434783,-2867.123287671233,238,2.167848573921353,0.5082510987644083
50,6400,75,1,2,100,1,153125.0,35.51401869158878,6533.223684210527,-1378.804347826087,107,4.738325415430575,0.5079193963015175
75,6400,150,1,2,100,1,152525.0,52.25225225225225,4741.594827586207,-2311.084905660377,111,2.0516748718201363,0.5059291815241728
75,6400,125,1,2,100,1,152487.5,48.67256637168141,4910.681818181818,-2027.586206896552,113,2.421934910327768,0.5058047931005888
25,12800,75,1,2,100,1,151225.0,33.663366336633665,7264.705882352941,-1429.4776119402984,101,5.082070416263608,0.5016170495065926
50,6400,200,1,2,100,1,150525.0,55.23809523809524,5052.1551724137935,-3031.9148936170213,105,1.6663248638838477,0.4992951322663571
75,1600,175,2,1,100,1,150462.5,35.580524344569284,6214.605263157895,-2557.703488372093,267,2.42975985739196,0.49908781822705034
25,12800,200,1,2,100,1,150425.0,52.0,5610.576923076923,-2944.270833333333,100,1.9055913129856168,0.4989634298034663
