LOTS_PER_TRADE,ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,REWARD_TO_RISK,SCORE
1,10,800,25,1,10,10,38700.0,18.497109826589597,4483.59375,-743.0851063829788,-6.033755368647101,-63.73830322246423
1,10,400,25,1,2,10,53800.0,19.52380952380953,4374.390243902439,-742.8994082840237,-5.888267233926819,-64.14117369050646
1,10,6400,25,1,2,10,53900.0,19.52380952380953,4376.829268292683,-742.8994082840237,-5.891550349195248,-64.1878772896767
1,10,1600,25,1,2,10,53900.0,19.52380952380953,4376.829268292683,-742.8994082840237,-5.891550349195248,-64.1878772896767
1,10,800,25,1,2,10,53900.0,19.52380952380953,4376.829268292683,-742.8994082840237,-5.891550349195248,-64.1878772896767
1,10,3200,25,1,2,10,53900.0,19.52380952380953,4376.829268292683,-742.8994082840237,-5.891550349195248,-64.1878772896767
1,10,12800,25,1,2,10,53900.0,19.52380952380953,4376.829268292683,-742.8994082840237,-5.891550349195248,-64.1878772896767
1,10,400,25,1,1,10,56725.0,19.81132075471698,4359.523809523809,-743.3823529411765,-5.864443502425698,-64.1921278430038
1,10,1600,25,1,1,10,56825.0,19.81132075471698,4361.9047619047615,-743.3823529411765,-5.8676463661626865,-64.23752108361703
1,10,3200,25,1,1,10,56825.0,19.81132075471698,4361.9047619047615,-743.3823529411765,-5.8676463661626865,-64.23752108361703
1,10,800,25,1,1,10,56825.0,19.81132075471698,4361.9047619047615,-743.3823529411765,-5.8676463661626865,-64.23752108361703
1,10,6400,25,1,1,10,56825.0,19.81132075471698,4361.9047619047615,-743.3823529411765,-5.8676463661626865,-64.23752108361703
1,10,12800,25,1,1,10,56825.0,19.81132075471698,4361.9047619047615,-743.3823529411765,-5.8676463661626865,-64.23752108361703
1,10,800,75,2,10,10,117525.0,23.25581395348837,7298.125,-1321.2121212121212,-5.523810206422018,-64.48725198354663
1,10,400,25,1,5,10,54550.0,19.696969696969692,4430.128205128205,-743.5534591194969,-5.9580493517901,-64.9837967764427
1,10,3200,75,2,10,10,119500.0,23.25581395348837,7347.5,-1321.2121212121212,-5.56118119266055,-65.01621432088035
1,10,12800,75,2,10,10,119500.0,23.25581395348837,7347.5,-1321.2121212121212,-5.56118119266055,-65.01621432088035
1,10,1600,75,2,10,10,119500.0,23.25581395348837,7347.5,-1321.2121212121212,-5.56118119266055,-65.01621432088035
1,10,6400,75,2,10,10,119500.0,23.25581395348837,7347.5,-1321.2121212121212,-5.56118119266055,-65.01621432088035
1,10,6400,25,1,5,10,54650.0,19.696969696969692,4432.692307692308,-743.5534591194969,-5.961497795923679,-65.03232687905562
1,10,12800,25,1,5,10,54650.0,19.696969696969692,4432.692307692308,-743.5534591194969,-5.961497795923679,-65.03232687905562
1,10,800,25,1,5,10,54650.0,19.696969696969692,4432.692307692308,-743.5534591194969,-5.961497795923679,-65.03232687905562
1,10,3200,25,1,5,10,54650.0,19.696969696969692,4432.692307692308,-743.5534591194969,-5.961497795923679,-65.03232687905562
1,10,1600,25,1,5,10,54650.0,19.696969696969692,4432.692307692308,-743.5534591194969,-5.961497795923679,-65.03232687905562
1,10,800,75,2,5,10,167600.0,25.38071065989848,7208.25,-1311.6496598639455,-5.495560453808753,-66.10797306785213
1,10,800,75,2,1,10,173262.5,25.118483412322277,7156.83962264151,-1304.113924050633,-5.487894493459638,-66.19810509257977
1,10,800,75,2,2,10,176025.0,25.358851674641148,7156.83962264151,-1303.125,-5.4920591828424055,-66.335216184454
1,10,12800,75,2,5,10,170475.0,25.38071065989848,7265.75,-1311.6496598639455,-5.539398379254457,-66.72953057652283
1,10,1600,75,2,5,10,170475.0,25.38071065989848,7265.75,-1311.6496598639455,-5.539398379254457,-66.72953057652283
1,10,6400,75,2,5,10,170475.0,25.38071065989848,7265.75,-1311.6496598639455,-5.539398379254457,-66.72953057652283
1,10,3200,75,2,5,10,170475.0,25.38071065989848,7265.75,-1311.6496598639455,-5.539398379254457,-66.72953057652283
1,10,1600,75,2,1,10,176137.5,25.118483412322277,7211.084905660377,-1304.113924050633,-5.529490002884444,-66.79085293856005
1,10,12800,75,2,1,10,176137.5,25.118483412322277,7211.084905660377,-1304.113924050633,-5.529490002884444,-66.79085293856005
1,10,3200,75,2,1,10,176137.5,25.118483412322277,7211.084905660377,-1304.113924050633,-5.529490002884444,-66.79085293856005
1,10,6400,75,2,1,10,176137.5,25.118483412322277,7211.084905660377,-1304.113924050633,-5.529490002884444,-66.79085293856005
1,10,6400,75,2,2,10,178900.0,25.358851674641148,7211.084905660377,-1303.125,-5.533686258540338,-66.92765463914233
1,10,12800,75,2,2,10,178900.0,25.358851674641148,7211.084905660377,-1303.125,-5.533686258540338,-66.92765463914233
1,10,3200,75,2,2,10,178900.0,25.358851674641148,7211.084905660377,-1303.125,-5.533686258540338,-66.92765463914233
1,10,1600,75,2,2,10,178900.0,25.358851674641148,7211.084905660377,-1303.125,-5.533686258540338,-66.92765463914233
1,25,1600,50,2,10,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,3200,50,2,5,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,1600,50,2,5,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,6400,50,2,5,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,3200,50,2,10,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,6400,50,2,10,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,12800,50,2,5,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,12800,50,2,10,10,23112.5,20.588235294117645,7507.142857142857,-1090.2777777777778,-6.885532302092811,-69.18701385653006
1,25,1600,50,2,1,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,6400,50,2,1,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,1600,50,2,2,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,3200,50,2,1,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,12800,50,2,1,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,3200,50,2,2,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,12800,50,2,2,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,6400,50,2,2,10,22325.0,20.0,7507.142857142857,-1079.4642857142858,-6.954507857733663,-69.63901448900569
1,25,800,50,2,10,10,24437.5,20.588235294117645,7696.428571428572,-1090.2777777777778,-7.059144676979072,-71.32499804731032
1,25,800,50,2,5,10,24437.5,20.588235294117645,7696.428571428572,-1090.2777777777778,-7.059144676979072,-71.32499804731032
1,25,800,50,2,2,10,23650.0,20.0,7696.428571428572,-1079.4642857142858,-7.129859387923903,-71.80595949538059
1,25,800,50,2,1,10,23650.0,20.0,7696.428571428572,-1079.4642857142858,-7.129859387923903,-71.80595949538059
1,50,400,25,2,2,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,50,400,25,2,10,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,50,400,25,2,5,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,50,400,25,2,1,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,50,400,25,1,5,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,50,400,25,1,2,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,50,400,25,1,10,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,50,400,25,1,1,10,3925.0,33.33333333333333,5062.5,-568.75,-8.901098901098901,-73.65994355623616
1,25,400,10,2,2,10,11912.5,17.142857142857142,5164.583333333333,-657.7586206896551,-7.851791175185671,-73.6924167403432
1,25,400,10,2,1,10,11912.5,17.142857142857142,5164.583333333333,-657.7586206896551,-7.851791175185671,-73.6924167403432
1,10,400,25,2,10,10,34400.0,15.606936416184972,5253.703703703704,-735.9589041095891,-7.138582975716527,-74.56850210648919
1,25,400,10,2,5,10,12700.0,17.647058823529413,5164.583333333333,-653.125,-7.90749601275917,-74.72137756797832
1,25,400,10,2,10,10,12700.0,17.647058823529413,5164.583333333333,-653.125,-7.90749601275917,-74.72137756797832
1,25,6400,10,1,2,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,6400,10,1,1,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,12800,10,1,2,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,3200,10,1,1,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,1600,10,1,2,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,800,10,1,2,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,1600,10,1,1,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,800,10,1,1,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,12800,10,1,1,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,25,3200,10,1,2,10,17225.0,20.0,5119.642857142857,-664.7321428571429,-7.70181329751511,-75.12483587154848
1,50,12800,75,2,1,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,3200,75,2,1,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,1600,75,2,1,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,3200,75,2,5,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,3200,75,2,2,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,3200,75,2,10,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,12800,75,2,5,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,12800,75,2,10,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,6400,75,2,10,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,12800,75,2,2,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,6400,75,2,2,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,6400,75,2,1,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,6400,75,2,5,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,1600,75,2,10,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,1600,75,2,2,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,50,1600,75,2,5,10,6962.5,33.33333333333333,9100.0,-1068.75,-8.514619883040936,-75.34108187554399
1,25,800,10,1,5,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,3200,10,1,5,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,1600,10,1,5,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,1600,10,1,10,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,12800,10,1,10,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,6400,10,1,5,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,6400,10,1,10,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,3200,10,1,10,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,800,10,1,10,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,25,12800,10,1,5,10,18012.5,20.588235294117645,5119.642857142857,-660.1851851851852,-7.754858745742335,-75.98890510792533
1,10,400,25,2,5,10,51412.5,16.666666666666664,5241.287878787879,-736.6666666666666,-7.1148704236939535,-77.1796672881342
1,10,400,25,2,1,10,48312.5,16.037735849056602,5284.558823529412,-737.9915730337078,-7.160730578271846,-77.23181836177177
1,10,400,25,2,2,10,49975.0,16.19047619047619,5284.558823529412,-736.9318181818181,-7.17102816454261,-77.58549189172679
1,10,6400,10,1,10,10,32725.0,15.028901734104046,4450.961538461538,-564.625850340136,-7.883028266913809,-81.95137180231615
1,10,1600,10,1,10,10,32725.0,15.028901734104046,4450.961538461538,-564.625850340136,-7.883028266913809,-81.95137180231615
1,10,800,10,1,10,10,32725.0,15.028901734104046,4450.961538461538,-564.625850340136,-7.883028266913809,-81.95137180231615
1,10,12800,10,1,10,10,32725.0,15.028901734104046,4450.961538461538,-564.625850340136,-7.883028266913809,-81.95137180231615
1,10,3200,10,1,10,10,32725.0,15.028901734104046,4450.961538461538,-564.625850340136,-7.883028266913809,-81.95137180231615
1,10,800,50,2,10,10,85525.0,18.023255813953487,7395.16129032258,-1019.3262411347516,-7.254950370050332,-82.39139309365225
1,10,400,10,1,10,10,33287.5,15.028901734104046,4472.596153846154,-564.625850340136,-7.921344995366081,-82.48470617887043
1,10,400,10,1,1,10,46737.5,15.96244131455399,4334.926470588235,-562.2905027932961,-7.709407235323338,-82.8940407042477
1,10,400,10,1,2,10,43812.5,15.639810426540285,4352.651515151515,-560.814606741573,-7.761301975426694,-82.95044591930105
1,10,1600,50,2,10,10,87500.0,18.023255813953487,7458.870967741936,-1019.3262411347516,-7.317452123510963,-83.26825494650055
1,10,12800,50,2,10,10,87500.0,18.023255813953487,7458.870967741936,-1019.3262411347516,-7.317452123510963,-83.26825494650055
1,10,3200,50,2,10,10,87500.0,18.023255813953487,7458.870967741936,-1019.3262411347516,-7.317452123510963,-83.26825494650055
1,10,6400,50,2,10,10,87500.0,18.023255813953487,7458.870967741936,-1019.3262411347516,-7.317452123510963,-83.26825494650055
1,10,6400,10,1,1,10,48200.0,15.96244131455399,4377.941176470588,-562.2905027932961,-7.785906314835919,-83.95647925391916
1,10,800,10,1,1,10,48200.0,15.96244131455399,4377.941176470588,-562.2905027932961,-7.785906314835919,-83.95647925391916
1,10,3200,10,1,1,10,48200.0,15.96244131455399,4377.941176470588,-562.2905027932961,-7.785906314835919,-83.95647925391916
1,10,1600,10,1,1,10,48200.0,15.96244131455399,4377.941176470588,-562.2905027932961,-7.785906314835919,-83.95647925391916
1,10,12800,10,1,1,10,48200.0,15.96244131455399,4377.941176470588,-562.2905027932961,-7.785906314835919,-83.95647925391916
1,10,800,50,2,2,10,120112.5,19.138755980861244,7289.6875,-1014.6449704142012,-7.184471132818195,-84.03095671973104
1,10,800,10,1,2,10,45275.0,15.639810426540285,4396.969696969697,-560.814606741573,-7.840326632212433,-84.0524754500645
1,10,6400,10,1,2,10,45275.0,15.639810426540285,4396.969696969697,-560.814606741573,-7.840326632212433,-84.0524754500645
1,10,12800,10,1,2,10,45275.0,15.639810426540285,4396.969696969697,-560.814606741573,-7.840326632212433,-84.0524754500645
1,10,3200,10,1,2,10,45275.0,15.639810426540285,4396.969696969697,-560.814606741573,-7.840326632212433,-84.0524754500645
1,10,1600,10,1,2,10,45275.0,15.639810426540285,4396.969696969697,-560.814606741573,-7.840326632212433,-84.0524754500645
1,10,800,50,2,1,10,118450.0,18.95734597156398,7289.6875,-1012.5,-7.199691358024691,-84.1086278597589
1,10,400,10,1,5,10,43625.0,15.656565656565656,4421.370967741936,-559.5059880239521,-7.9022764052217065,-84.4232475639185
1,10,800,50,2,5,10,124937.5,19.79695431472081,7315.705128205128,-1015.0316455696204,-7.207366548753921,-84.5826043448856
1,10,3200,50,2,2,10,122987.5,19.138755980861244,7361.5625,-1014.6449704142012,-7.25530871847208,-85.03110183551395
1,10,6400,50,2,2,10,122987.5,19.138755980861244,7361.5625,-1014.6449704142012,-7.25530871847208,-85.03110183551395
1,10,12800,50,2,2,10,122987.5,19.138755980861244,7361.5625,-1014.6449704142012,-7.25530871847208,-85.03110183551395
1,10,1600,50,2,2,10,122987.5,19.138755980861244,7361.5625,-1014.6449704142012,-7.25530871847208,-85.03110183551395
1,10,12800,50,2,1,10,121325.0,18.95734597156398,7361.5625,-1012.5,-7.270679012345679,-85.112287427467
1,10,3200,50,2,1,10,121325.0,18.95734597156398,7361.5625,-1012.5,-7.270679012345679,-85.112287427467
1,10,1600,50,2,1,10,121325.0,18.95734597156398,7361.5625,-1012.5,-7.270679012345679,-85.112287427467
1,10,6400,50,2,1,10,121325.0,18.95734597156398,7361.5625,-1012.5,-7.270679012345679,-85.112287427467
1,10,12800,10,1,5,10,45087.5,15.656565656565656,4468.548387096775,-559.5059880239521,-7.98659618081778,-85.58741957912439
1,10,3200,10,1,5,10,45087.5,15.656565656565656,4468.548387096775,-559.5059880239521,-7.98659618081778,-85.58741957912439
1,10,1600,10,1,5,10,45087.5,15.656565656565656,4468.548387096775,-559.5059880239521,-7.98659618081778,-85.58741957912439
1,10,6400,10,1,5,10,45087.5,15.656565656565656,4468.548387096775,-559.5059880239521,-7.98659618081778,-85.58741957912439
1,10,800,10,1,5,10,45087.5,15.656565656565656,4468.548387096775,-559.5059880239521,-7.98659618081778,-85.58741957912439
1,10,6400,50,2,5,10,127812.5,19.79695431472081,7389.423076923077,-1015.0316455696204,-7.279992805324059,-85.60053923245299
1,10,1600,50,2,5,10,127812.5,19.79695431472081,7389.423076923077,-1015.0316455696204,-7.279992805324059,-85.60053923245299
1,10,12800,50,2,5,10,127812.5,19.79695431472081,7389.423076923077,-1015.0316455696204,-7.279992805324059,-85.60053923245299
1,10,3200,50,2,5,10,127812.5,19.79695431472081,7389.423076923077,-1015.0316455696204,-7.279992805324059,-85.60053923245299
1,50,800,75,2,2,10,8287.5,33.33333333333333,10425.0,-1068.75,-9.75438596491228,-88.0101597494894
1,50,800,75,2,5,10,8287.5,33.33333333333333,10425.0,-1068.75,-9.75438596491228,-88.0101597494894
1,50,800,75,2,1,10,8287.5,33.33333333333333,10425.0,-1068.75,-9.75438596491228,-88.0101597494894
1,50,800,75,2,10,10,8287.5,33.33333333333333,10425.0,-1068.75,-9.75438596491228,-88.0101597494894
1,50,3200,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,3200,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,3200,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,3200,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,1600,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,1600,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,1600,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,6400,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,6400,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,1600,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,6400,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,6400,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,12800,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,12800,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,12800,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,12800,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,800,25,1,5,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,800,25,1,2,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,800,25,1,1,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,800,25,1,10,10,4837.5,33.33333333333333,5975.0,-568.75,-10.505494505494505,-89.1323977231964
1,50,12800,50,2,10,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,12800,50,2,5,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,12800,50,2,2,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,12800,50,2,1,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,3200,50,2,1,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,3200,50,2,2,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,3200,50,2,5,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,3200,50,2,10,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,6400,50,2,2,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,6400,50,2,1,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,6400,50,2,10,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,6400,50,2,5,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,1600,50,2,2,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,1600,50,2,5,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,1600,50,2,10,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,50,1600,50,2,1,10,7287.5,33.33333333333333,9100.0,-906.25,-10.041379310344828,-89.30856020621023
1,25,3200,25,2,1,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,6400,25,2,2,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,12800,25,2,1,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,12800,25,2,2,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,3200,25,2,2,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,1600,25,2,1,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,1600,25,2,2,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,6400,25,2,1,10,21850.0,17.142857142857142,7581.25,-815.0862068965517,-9.3011634056055,-92.93724303551936
1,25,6400,25,2,10,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,1600,25,2,5,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,12800,25,2,5,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,1600,25,2,10,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,3200,25,2,10,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,3200,25,2,5,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,6400,25,2,5,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,12800,25,2,10,10,22637.5,17.647058823529413,7581.25,-816.0714285714286,-9.289934354485776,-93.1539553369947
1,25,800,25,2,2,10,23175.0,17.142857142857142,7802.083333333333,-815.0862068965517,-9.572095892825665,-96.20791575417581
1,25,800,25,2,1,10,23175.0,17.142857142857142,7802.083333333333,-815.0862068965517,-9.572095892825665,-96.20791575417581
1,25,800,25,2,5,10,23962.5,17.647058823529413,7802.083333333333,-816.0714285714286,-9.560539752005836,-96.41122786568164
1,25,800,25,2,10,10,23962.5,17.647058823529413,7802.083333333333,-816.0714285714286,-9.560539752005836,-96.41122786568164
1,10,400,10,2,10,10,30925.0,12.716763005780344,5232.954545454545,-557.615894039735,-9.384514683653638,-97.02980566574192
1,10,400,10,2,5,10,40637.5,13.131313131313131,5227.884615384615,-553.9970930232558,-9.436664345755254,-100.14632833032267
1,10,400,10,2,1,10,39075.0,12.676056338028168,5282.87037037037,-556.7876344086021,-9.48812445517334,-100.32044232675301
1,10,400,10,2,2,10,40737.5,12.796208530805686,5282.87037037037,-553.804347826087,-9.53923599752844,-101.25831159030905
1,50,100,10,2,5,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,100,10,2,1,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,100,10,1,1,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,100,10,2,10,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,100,10,2,2,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,100,10,1,2,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,100,10,1,5,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,100,10,1,10,10,4925.0,66.66666666666666,2568.75,-212.5,-12.088235294117647,-102.77759234816702
1,50,800,50,2,1,10,8612.5,33.33333333333333,10425.0,-906.25,-11.50344827586207,-104.23373434139694
1,50,800,50,2,5,10,8612.5,33.33333333333333,10425.0,-906.25,-11.50344827586207,-104.23373434139694
1,50,800,50,2,10,10,8612.5,33.33333333333333,10425.0,-906.25,-11.50344827586207,-104.23373434139694
1,50,800,50,2,2,10,8612.5,33.33333333333333,10425.0,-906.25,-11.50344827586207,-104.23373434139694
