ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK
75,800,100,1,1,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,800,100,1,2,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,800,100,1,5,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,800,100,1,10,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,800,100,2,1,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,800,100,2,2,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,800,100,2,5,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,800,100,2,10,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,800,125,1,1,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,800,125,1,2,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,800,125,1,5,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,800,125,1,10,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,800,125,2,1,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,800,125,2,2,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,800,125,2,5,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,800,125,2,10,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,800,150,1,1,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,800,150,1,2,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,800,150,1,5,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,800,150,1,10,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,800,150,2,1,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,800,150,2,2,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,800,150,2,5,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,800,150,2,10,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,800,175,1,1,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,800,175,1,2,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,800,175,1,5,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,800,175,1,10,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,800,175,2,1,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,800,175,2,2,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,800,175,2,5,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,800,175,2,10,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,800,200,1,1,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,800,200,1,2,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,800,200,1,5,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,800,200,1,10,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,800,200,2,1,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,800,200,2,2,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,800,200,2,5,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,800,200,2,10,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,1600,10,1,1,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,1600,10,1,2,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,1600,10,1,5,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,1600,10,1,10,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,1600,10,2,1,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,1600,10,2,2,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,1600,10,2,5,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,1600,10,2,10,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,1600,25,1,1,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,1600,25,1,2,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,1600,25,1,5,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,1600,25,1,10,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,1600,25,2,1,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,1600,25,2,2,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,1600,25,2,5,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,1600,25,2,10,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,1600,50,1,1,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,1600,50,1,2,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,1600,50,1,5,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,1600,50,1,10,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,1600,50,2,1,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,1600,50,2,2,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,1600,50,2,5,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,1600,50,2,10,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,1600,75,1,1,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,1600,75,1,2,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,1600,75,1,5,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,1600,75,1,10,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,1600,75,2,1,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,1600,75,2,2,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,1600,75,2,5,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,1600,75,2,10,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,1600,100,1,1,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,1600,100,1,2,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,1600,100,1,5,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,1600,100,1,10,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,1600,100,2,1,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,1600,100,2,2,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,1600,100,2,5,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,1600,100,2,10,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,1600,125,1,1,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,1600,125,1,2,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,1600,125,1,5,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,1600,125,1,10,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,1600,125,2,1,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,1600,125,2,2,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,1600,125,2,5,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,1600,125,2,10,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,1600,150,1,1,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,1600,150,1,2,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,1600,150,1,5,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,1600,150,1,10,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,1600,150,2,1,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,1600,150,2,2,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,1600,150,2,5,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,1600,150,2,10,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,1600,175,1,1,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,1600,175,1,2,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,1600,175,1,5,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,1600,175,1,10,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,1600,175,2,1,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,1600,175,2,2,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,1600,175,2,5,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,1600,175,2,10,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,1600,200,1,1,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,1600,200,1,2,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,1600,200,1,5,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,1600,200,1,10,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,1600,200,2,1,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,1600,200,2,2,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,1600,200,2,5,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,1600,200,2,10,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,3200,10,1,1,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,3200,10,1,2,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,3200,10,1,5,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,3200,10,1,10,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,3200,10,2,1,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,3200,10,2,2,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,3200,10,2,5,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,3200,10,2,10,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,3200,25,1,1,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,3200,25,1,2,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,3200,25,1,5,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,3200,25,1,10,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,3200,25,2,1,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,3200,25,2,2,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,3200,25,2,5,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,3200,25,2,10,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,3200,50,1,1,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,3200,50,1,2,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,3200,50,1,5,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,3200,50,1,10,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,3200,50,2,1,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,3200,50,2,2,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,3200,50,2,5,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,3200,50,2,10,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,3200,75,1,1,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,3200,75,1,2,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,3200,75,1,5,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,3200,75,1,10,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,3200,75,2,1,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,3200,75,2,2,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,3200,75,2,5,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,3200,75,2,10,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,3200,100,1,1,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,3200,100,1,2,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,3200,100,1,5,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,3200,100,1,10,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,3200,100,2,1,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,3200,100,2,2,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,3200,100,2,5,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,3200,100,2,10,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,3200,125,1,1,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,3200,125,1,2,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,3200,125,1,5,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,3200,125,1,10,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,3200,125,2,1,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,3200,125,2,2,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,3200,125,2,5,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,3200,125,2,10,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,3200,150,1,1,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,3200,150,1,2,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,3200,150,1,5,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,3200,150,1,10,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,3200,150,2,1,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,3200,150,2,2,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,3200,150,2,5,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,3200,150,2,10,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,3200,175,1,1,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,3200,175,1,2,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,3200,175,1,5,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,3200,175,1,10,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,3200,175,2,1,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,3200,175,2,2,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,3200,175,2,5,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,3200,175,2,10,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,3200,200,1,1,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,3200,200,1,2,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,3200,200,1,5,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,3200,200,1,10,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,3200,200,2,1,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,3200,200,2,2,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,3200,200,2,5,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,3200,200,2,10,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,6400,10,1,1,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,6400,10,1,2,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,6400,10,1,5,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,6400,10,1,10,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,6400,10,2,1,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,6400,10,2,2,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,6400,10,2,5,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,6400,10,2,10,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,6400,25,1,1,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,6400,25,1,2,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,6400,25,1,5,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,6400,25,1,10,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,6400,25,2,1,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,6400,25,2,2,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,6400,25,2,5,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,6400,25,2,10,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,6400,50,1,1,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,6400,50,1,2,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,6400,50,1,5,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,6400,50,1,10,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,6400,50,2,1,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,6400,50,2,2,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,6400,50,2,5,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,6400,50,2,10,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,6400,75,1,1,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,6400,75,1,2,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,6400,75,1,5,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,6400,75,1,10,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,6400,75,2,1,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,6400,75,2,2,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,6400,75,2,5,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,6400,75,2,10,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,6400,100,1,1,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,6400,100,1,2,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,6400,100,1,5,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,6400,100,1,10,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,6400,100,2,1,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,6400,100,2,2,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,6400,100,2,5,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,6400,100,2,10,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,6400,125,1,1,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,6400,125,1,2,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,6400,125,1,5,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,6400,125,1,10,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,6400,125,2,1,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,6400,125,2,2,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,6400,125,2,5,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,6400,125,2,10,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,6400,150,1,1,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,6400,150,1,2,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,6400,150,1,5,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,6400,150,1,10,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,6400,150,2,1,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,6400,150,2,2,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,6400,150,2,5,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,6400,150,2,10,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,6400,175,1,1,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,6400,175,1,2,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,6400,175,1,5,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,6400,175,1,10,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,6400,175,2,1,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,6400,175,2,2,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,6400,175,2,5,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,6400,175,2,10,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,6400,200,1,1,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,6400,200,1,2,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,6400,200,1,5,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,6400,200,1,10,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,6400,200,2,1,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,6400,200,2,2,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,6400,200,2,5,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,6400,200,2,10,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,12800,10,1,1,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,12800,10,1,2,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,12800,10,1,5,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,12800,10,1,10,10,1,17762.5,0.0,0.0,-42.5,10,0.0
75,12800,10,2,1,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,12800,10,2,2,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,12800,10,2,5,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,12800,10,2,10,10,1,11050.0,0.0,0.0,-42.5,10,0.0
75,12800,25,1,1,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,12800,25,1,2,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,12800,25,1,5,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,12800,25,1,10,10,1,17175.0,0.0,0.0,-160.0,10,0.0
75,12800,25,2,1,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,12800,25,2,2,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,12800,25,2,5,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,12800,25,2,10,10,1,8987.5,0.0,0.0,-160.0,10,0.0
75,12800,50,1,1,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,12800,50,1,2,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,12800,50,1,5,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,12800,50,1,10,10,1,16887.5,0.0,0.0,-160.0,10,0.0
75,12800,50,2,1,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,12800,50,2,2,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,12800,50,2,5,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,12800,50,2,10,10,1,8700.0,0.0,0.0,-160.0,10,0.0
75,12800,75,1,1,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,12800,75,1,2,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,12800,75,1,5,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,12800,75,1,10,10,1,13962.5,0.0,0.0,-225.0,10,0.0
75,12800,75,2,1,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,12800,75,2,2,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,12800,75,2,5,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,12800,75,2,10,10,1,5775.0,0.0,0.0,-225.0,10,0.0
75,12800,100,1,1,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,12800,100,1,2,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,12800,100,1,5,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,12800,100,1,10,10,1,13812.5,0.0,0.0,-255.0,10,0.0
75,12800,100,2,1,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,12800,100,2,2,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,12800,100,2,5,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,12800,100,2,10,10,1,5625.0,0.0,0.0,-255.0,10,0.0
75,12800,125,1,1,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,12800,125,1,2,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,12800,125,1,5,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,12800,125,1,10,10,1,13175.0,0.0,0.0,-382.5,10,0.0
75,12800,125,2,1,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,12800,125,2,2,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,12800,125,2,5,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,12800,125,2,10,10,1,4987.5,0.0,0.0,-382.5,10,0.0
75,12800,150,1,1,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,12800,150,1,2,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,12800,150,1,5,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,12800,150,1,10,10,1,12825.0,0.0,0.0,-382.5,10,0.0
75,12800,150,2,1,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,12800,150,2,2,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,12800,150,2,5,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,12800,150,2,10,10,1,3600.0,0.0,0.0,-382.5,10,0.0
75,12800,175,1,1,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,12800,175,1,2,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,12800,175,1,5,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,12800,175,1,10,10,1,12062.5,0.0,0.0,-502.5,10,0.0
75,12800,175,2,1,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,12800,175,2,2,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,12800,175,2,5,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,12800,175,2,10,10,1,2837.5,0.0,0.0,-502.5,10,0.0
75,12800,200,1,1,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,12800,200,1,2,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,12800,200,1,5,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,12800,200,1,10,10,1,11300.0,0.0,0.0,-502.5,10,0.0
75,12800,200,2,1,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,12800,200,2,2,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,12800,200,2,5,10,1,2075.0,0.0,0.0,-502.5,10,0.0
75,12800,200,2,10,10,1,2075.0,0.0,0.0,-502.5,10,0.0
100,10,10,1,1,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,10,1,2,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,10,1,5,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,10,1,10,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,10,2,1,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,10,2,2,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,10,2,5,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,10,2,10,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,1,1,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,1,2,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,1,5,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,1,10,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,2,1,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,2,2,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,2,5,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,25,2,10,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,1,1,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,1,2,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,1,5,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,1,10,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,2,1,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,2,2,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,2,5,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,50,2,10,10,1,-800.0,0.0,0.0,0.0,2,0.0
100,10,75,1,1,10,1,-1737.5,0.0,0.0,0.0,2,0.0
100,10,75,1,2,10,1,-1737.5,0.0,0.0,0.0,2,0.0
100,10,75,1,5,10,1,-1737.5,0.0,0.0,0.0,2,0.0
100,10,75,1,10,10,1,-1737.5,0.0,0.0,0.0,2,0.0
